direct	claudecode	history-large	hot	67.56	0	0	62.196	2.607	2.417	1142856	0	false	200	6139357	6139357
direct	claudecode	history-large	hot	66.039	0	0	60.844	2.292	2.353	1142856	0	false	200	6139357	6139357
direct	claudecode	history-large	hot	67.073	0	0	62.372	2.178	2.178	1142856	0	false	200	6139357	6139357
direct	claudecode	history-large	hot	66.576	0	0	60.918	2.154	2.479	1142856	0	false	200	6139357	6139357
direct	claudecode	history-large	hot	65.771	0	0	60.492	2.502	2.414	1142856	0	false	200	6139357	6139357
relay	codex	list	cold	734.59	2.828	730.213	0	0.448	0.914	147916	536	false	534	1279691627	47825232
relay	codex	list	cold	726.196	3.41	721.233	0	0.452	0.883	147916	536	false	534	1279692710	47825232
relay	codex	list	cold	726.634	2.712	722.388	0	0.565	0.781	147916	536	false	534	1279692973	47825232
relay	codex	list	cold	739.387	2.608	735.261	0	0.459	0.839	147916	536	false	534	1279692973	47825232
relay	codex	list	cold	733.717	3.255	728.98	0	0.474	0.806	147916	536	false	534	1279692973	47825232
relay	codex	list	hot	5.515	3.921	0.099	0	0.419	0.631	147915	2	false	534	1279692973	47825232
relay	codex	list	hot	5.309	3.331	0.05	0	0.438	1.142	147915	2	false	534	1279692973	47825232
relay	codex	list	hot	6.612	4.92	0.079	0	0.476	0.579	147915	2	false	534	1279692973	47825232
relay	codex	list	hot	10.731	7.149	0.574	0	0.885	1.622	147915	2	false	534	1279692973	47825232
relay	codex	list	hot	6.167	4.246	0.073	0	0.515	0.685	147915	2	false	534	1279692973	47825232
relay	claudecode	list	cold	118.564	0.727	116.934	0	0.076	0.095	20924	0	false	71	59802036	6139357
relay	claudecode	list	cold	146.59	0.996	144.797	0	0.075	0.102	20924	0	false	71	59802036	6139357
relay	claudecode	list	cold	121.007	0.794	119.318	0	0.069	0.095	20924	0	false	71	59802036	6139357
relay	claudecode	list	cold	121.993	0.659	120.411	0	0.075	0.094	20924	0	false	71	59802036	6139357
relay	claudecode	list	cold	120.572	0.639	119.133	0	0.08	0.1	20924	0	false	71	59802036	6139357
relay	claudecode	list	hot	117.147	0.508	115.729	0	0.273	0.098	20923	0	false	71	59802036	6139357
relay	claudecode	list	hot	118.315	0.542	117.072	0	0.074	0.09	20923	0	false	71	59802036	6139357
relay	claudecode	list	hot	121.192	0.611	119.85	0	0.074	0.097	20923	0	false	71	59802036	6139357
relay	claudecode	list	hot	118.134	0.582	116.816	0	0.075	0.092	20923	0	false	71	59802036	6139357
relay	claudecode	list	hot	120.289	0.594	118.749	0	0.213	0.162	20923	0	false	71	59802036	6139357
relay	codex	history-small	cold	7.34	0	0	0.411	0.007	0.017	394	0	false	1	65604	65604
relay	codex	history-small	cold	6.99	0	0	0.565	0.01	0.019	394	0	false	1	65604	65604
relay	codex	history-small	cold	7.164	0	0	0.41	0.008	0.015	394	0	false	1	65604	65604
relay	codex	history-small	cold	6.831	0	0	0.426	0.007	0.016	394	0	false	1	65604	65604
relay	codex	history-small	cold	6.883	0	0	0.391	0.008	0.018	394	0	false	1	65604	65604
relay	codex	history-small	hot	6.862	0	0	0.378	0.008	0.018	393	0	false	1	65604	65604
relay	codex	history-small	hot	6.794	0	0	0.4	0.008	0.018	393	0	false	1	65604	65604
relay	codex	history-small	hot	7.144	0	0	0.389	0.007	0.017	393	0	false	1	65604	65604
relay	codex	history-small	hot	7.208	0	0	0.419	0.008	0.019	393	0	false	1	65604	65604
